Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,LoanAmount_log,TotalIncome,TotalIncome_log
1,1,0,1,0,3814,1483.0,124.0,300.0,1.0,1,1,4.820281565605037,5297.0,8.574895901544526
1,1,2,0,0,3510,4416.0,243.0,360.0,1.0,0,1,5.493061443340548,7926.0,8.97790377375038
1,1,0,0,0,20833,6667.0,480.0,360.0,1.0,2,1,6.173786103901937,27500.0,10.221941283654663
1,0,0,0,0,3583,0.0,96.0,360.0,1.0,2,0,4.564348191467836,3583.0,8.183955717304954
1,1,0,0,1,2479,3013.0,188.0,360.0,1.0,2,1,5.236441962829949,5492.0,8.61104776688786
0,0,1,0,0,13262,0.0,40.0,360.0,1.0,2,1,3.6888794541139363,13262.0,9.492658081928813
1,0,0,1,0,3598,1287.0,100.0,360.0,1.0,0,0,4.605170185988092,4885.0,8.493924564476883
1,1,1,0,0,6065,2004.0,250.0,360.0,1.0,1,1,5.521460917862246,8069.0,8.995784837848506
1,1,2,0,0,3283,2035.0,148.0,360.0,1.0,2,1,4.997212273764115,5318.0,8.578852571802965
1,1,0,0,0,2130,6666.0,70.0,180.0,1.0,1,0,4.248495242049359,8796.0,9.082052351674651
1,0,0,0,0,5815,3666.0,311.0,360.0,1.0,0,0,5.739792912179234,9481.0,9.15704507491796
1,1,3,0,0,3466,3428.0,150.0,360.0,1.0,0,1,5.0106352940962555,6894.0,8.83840674707681
0,1,2,0,0,2031,1632.0,113.0,480.0,1.0,1,1,4.727387818712341,3663.0,8.206037762778815
1,1,0,1,0,3074,1800.0,123.0,360.0,0.0,1,0,4.812184355372417,4874.0,8.491670234185152
1,0,0,0,0,4683,1915.0,185.0,360.0,1.0,1,0,5.220355825078324,6598.0,8.794521851788527
0,0,0,1,0,3400,0.0,95.0,360.0,1.0,0,0,4.553876891600541,3400.0,8.131530710604252
1,1,2,1,0,2192,1742.0,45.0,360.0,1.0,1,1,3.8066624897703196,3934.0,8.277411998949004
1,0,0,0,0,2500,0.0,55.0,360.0,1.0,1,1,4.007333185232471,2500.0,7.824046010856292
1,1,3,0,1,5677,1424.0,100.0,360.0,1.0,0,1,4.605170185988092,7101.0,8.867990898182093
1,1,2,0,1,7948,7166.0,480.0,360.0,1.0,0,1,6.173786103901937,15114.0,9.623376745580666
1,0,0,0,0,4680,2087.0,146.41216216216216,360.0,1.0,1,0,4.986425672954842,6767.0,8.819813136232225
1,1,2,0,1,17500,0.0,400.0,360.0,1.0,0,1,5.991464547107982,17500.0,9.769956159911606
1,1,0,0,0,3775,0.0,110.0,360.0,1.0,1,1,4.700480365792417,3775.0,8.236155661683124
1,1,1,1,0,5285,1430.0,161.0,360.0,0.0,1,1,5.081404364984463,6715.0,8.812099108957337
1,0,1,1,0,2679,1302.0,94.0,360.0,1.0,1,1,4.543294782270004,3981.0,8.289288323000317
1,0,0,1,0,6783,0.0,130.0,360.0,1.0,1,1,4.867534450455582,6783.0,8.82217476094608
1,1,0,0,0,1025,5500.0,216.0,360.0,1.0,0,1,5.375278407684165,6525.0,8.783396232190894
1,1,3,0,0,4281,0.0,100.0,360.0,1.0,2,1,4.605170185988092,4281.0,8.361941906144946
1,0,2,0,0,3588,0.0,110.0,360.0,0.0,0,0,4.700480365792417,3588.0,8.185350223178686
1,0,1,0,0,11250,0.0,196.0,360.0,1.0,1,0,5.278114659230517,11250.0,9.328123407632566
0,0,0,1,1,18165,0.0,125.0,360.0,1.0,2,1,4.8283137373023015,18165.0,9.807251944655302
1,0,0,1,0,2550,2042.0,126.0,360.0,1.0,0,1,4.836281906951478,4592.0,8.432070937999402
1,1,0,0,0,6133,3906.0,324.0,360.0,1.0,2,1,5.780743515792329,10039.0,9.214232786691527
1,0,2,0,0,3617,0.0,107.0,360.0,1.0,1,1,4.672828834461906,3617.0,8.193400231952097
1,1,0,1,0,2917,536.0,66.0,360.0,1.0,0,0,4.189654742026425,3453.0,8.146998697389993
1,1,3,0,0,6417,0.0,157.0,180.0,1.0,0,1,5.056245805348308,6417.0,8.766705997750515
0,1,1,0,0,4608,2845.0,140.0,180.0,1.0,1,1,4.941642422609304,7453.0,8.916371914881694
0,0,0,0,0,2138,0.0,99.0,360.0,0.0,1,0,4.59511985013459,2138.0,7.6676260915849905
0,0,1,0,0,3652,0.0,95.0,360.0,1.0,1,1,4.553876891600541,3652.0,8.20303024171486
1,1,1,1,0,2239,2524.0,128.0,360.0,1.0,2,1,4.852030263919617,4763.0,8.46863300080086
0,1,0,1,0,3017,663.0,102.0,360.0,1.0,1,1,4.624972813284271,3680.0,8.210668031162976
1,1,0,0,0,2768,1950.0,155.0,360.0,1.0,0,1,5.043425116919247,4718.0,8.45914025996762
1,0,0,1,0,3358,0.0,80.0,36.0,1.0,1,0,4.382026634673881,3358.0,8.119100837637486
1,0,0,0,0,2526,1783.0,145.0,360.0,1.0,0,1,4.976733742420574,4309.0,8.368461137615839
0,0,0,0,0,5000,0.0,103.0,360.0,0.0,1,0,4.634728988229636,5000.0,8.517193191416238
1,1,0,0,0,2785,2016.0,110.0,360.0,1.0,0,1,4.700480365792417,4801.0,8.476579508530941
1,1,2,0,1,6633,0.0,146.41216216216216,360.0,0.0,0,0,4.986425672954842,6633.0,8.799812469525556
1,1,1,1,0,2492,2375.0,146.41216216216216,360.0,1.0,0,1,4.986425672954842,4867.0,8.490233009833455
1,1,1,0,0,3333,3250.0,158.0,360.0,1.0,2,1,5.062595033026967,6583.0,8.792245847467877
1,1,0,1,0,2454,2333.0,181.0,360.0,0.0,2,0,5.198497031265826,4787.0,8.473659189392508
1,1,0,0,0,3593,4266.0,132.0,180.0,0.0,0,0,4.882801922586371,7859.0,8.969414650866176
1,1,1,0,0,5468,1032.0,26.0,360.0,1.0,1,1,3.258096538021482,6500.0,8.779557455883728
0,0,0,0,0,2667,1625.0,84.0,360.0,1.0,2,1,4.430816798843313,4292.0,8.36450810375059
1,1,3,0,1,10139,0.0,260.0,360.0,1.0,1,1,5.560681631015528,10139.0,9.22414465295258
1,1,0,0,0,3887,2669.0,162.0,360.0,1.0,1,1,5.087596335232384,6556.0,8.78813593986372
0,1,0,0,0,4180,2306.0,182.0,360.0,1.0,1,1,5.204006687076795,6486.0,8.777401286867264
1,1,2,1,0,3675,242.0,108.0,360.0,1.0,1,1,4.68213122712422,3917.0,8.27308133366583
0,1,1,0,1,19484,0.0,600.0,360.0,1.0,1,1,6.396929655216146,19484.0,9.877348894926433
1,1,0,0,0,5923,2054.0,211.0,360.0,1.0,0,1,5.351858133476067,7977.0,8.984317679911129
1,0,0,1,1,5800,0.0,132.0,360.0,1.0,1,1,4.882801922586371,5800.0,8.66561319653451
1,1,2,0,0,8799,0.0,258.0,360.0,0.0,2,0,5.552959584921617,8799.0,9.08239335764556
1,1,0,1,0,4467,0.0,120.0,360.0,1.0,0,1,4.787491742782046,4467.0,8.404472321352118
1,0,0,0,0,3333,0.0,70.0,360.0,1.0,2,1,4.248495242049359,3333.0,8.11162807830774
1,1,3,0,0,3400,2500.0,123.0,360.0,0.0,0,0,4.812184355372417,5900.0,8.68270762989381
0,0,0,0,0,2378,0.0,9.0,360.0,1.0,2,0,2.1972245773362196,2378.0,7.774015077250727
1,1,0,0,0,3166,2064.0,104.0,360.0,0.0,2,0,4.6443908991413725,5230.0,8.56216655705897
1,1,1,0,0,3417,1750.0,186.0,360.0,1.0,2,1,5.225746673713202,5167.0,8.550047528287184
1,1,0,0,0,5116,1451.0,165.0,360.0,0.0,2,0,5.10594547390058,6567.0,8.789812386190972
1,1,2,0,0,16666,0.0,275.0,360.0,1.0,2,1,5.616771097666572,16666.0,9.721125994942152
1,1,2,1,0,6125,1625.0,187.0,480.0,1.0,1,0,5.231108616854587,7750.0,8.955448122347393
1,1,3,0,0,6406,0.0,150.0,360.0,1.0,1,0,5.0106352940962555,6406.0,8.764990330169104
1,1,2,0,0,3159,461.0,108.0,84.0,1.0,2,1,4.68213122712422,3620.0,8.194229304819817
1,1,0,0,0,3087,2210.0,136.0,360.0,0.0,1,0,4.912654885736052,5297.0,8.574895901544526
1,0,0,0,0,3229,2739.0,110.0,360.0,1.0,2,1,4.700480365792417,5968.0,8.694167141883597
1,1,1,0,0,1782,2232.0,107.0,360.0,1.0,0,1,4.672828834461906,4014.0,8.297543529356284
1,0,0,0,0,3182,2917.0,161.0,360.0,1.0,2,1,5.081404364984463,6099.0,8.715880102296456
1,1,2,0,0,6540,0.0,205.0,360.0,1.0,1,1,5.3230099791384085,6540.0,8.785692444451245
1,0,0,0,0,1836,33837.0,90.0,360.0,1.0,2,0,4.499809670330265,35673.0,10.482149379105689
0,1,0,0,0,3166,0.0,36.0,360.0,1.0,1,1,3.58351893845611,3166.0,8.060224240440958
1,1,1,0,0,1880,0.0,61.0,360.0,1.0,0,0,4.110873864173311,1880.0,7.539027055823995
1,1,1,0,0,2787,1917.0,146.0,360.0,0.0,0,0,4.983606621708336,4704.0,8.456168489578463
1,1,1,0,0,4283,3000.0,172.0,84.0,1.0,0,0,5.147494476813453,7283.0,8.893298144217916
1,1,0,0,0,2297,1522.0,104.0,360.0,1.0,2,1,4.6443908991413725,3819.0,8.247743887225516
0,0,0,1,0,2165,0.0,70.0,360.0,1.0,1,1,4.248495242049359,2165.0,7.68017564043659
1,0,0,0,0,4750,0.0,94.0,360.0,1.0,1,1,4.543294782270004,4750.0,8.465899897028686
1,1,2,0,1,2726,0.0,106.0,360.0,0.0,1,0,4.663439094112067,2726.0,7.9105906122564775
1,1,0,0,0,3000,3416.0,56.0,180.0,1.0,1,1,4.02535169073515,6416.0,8.766550149546351
1,1,2,0,1,6000,0.0,205.0,240.0,1.0,1,0,5.3230099791384085,6000.0,8.699514748210191
1,0,3,0,1,9357,0.0,292.0,360.0,1.0,1,1,5.676753802268282,9357.0,9.143880005275912
1,1,0,0,0,3859,3300.0,142.0,180.0,1.0,0,1,4.955827057601261,7159.0,8.876125585396185
1,1,0,0,1,16120,0.0,260.0,360.0,1.0,2,1,5.560681631015528,16120.0,9.68781601606062
1,0,0,1,0,3833,0.0,110.0,360.0,1.0,0,1,4.700480365792417,3833.0,8.251403065380556
1,1,2,1,1,6383,1000.0,187.0,360.0,1.0,0,0,5.231108616854587,7383.0,8.906935339059165
1,0,0,0,0,2987,0.0,88.0,360.0,0.0,1,0,4.477336814478207,2987.0,8.00202481821611
1,1,0,0,1,9963,0.0,180.0,360.0,1.0,0,1,5.19295685089021,9963.0,9.206633510044856
1,1,2,0,0,5780,0.0,192.0,360.0,1.0,2,1,5.2574953720277815,5780.0,8.662158961666423
0,0,3,0,0,416,41667.0,350.0,180.0,1.0,2,0,5.857933154483459,42083.0,10.647399137646048
1,1,0,1,0,2894,2792.0,155.0,360.0,1.0,0,1,5.043425116919247,5686.0,8.645762292210945
1,1,3,0,0,5703,0.0,128.0,360.0,1.0,2,1,4.852030263919617,5703.0,8.648747631156539
1,0,0,0,0,3676,4301.0,172.0,360.0,1.0,0,1,5.147494476813453,7977.0,8.984317679911129
0,1,1,0,0,12000,0.0,496.0,360.0,1.0,1,1,6.206575926724928,12000.0,9.392661928770137
1,1,0,1,0,2400,3800.0,146.41216216216216,180.0,1.0,2,0,4.986425672954842,6200.0,8.732304571033183
1,1,1,0,0,3400,2500.0,173.0,360.0,1.0,1,1,5.153291594497779,5900.0,8.68270762989381
1,1,2,1,0,3987,1411.0,157.0,360.0,1.0,0,1,5.056245805348308,5398.0,8.59378379357795
1,1,0,0,0,3232,1950.0,108.0,360.0,1.0,0,1,4.68213122712422,5182.0,8.552946361122055
0,0,0,0,0,2900,0.0,71.0,360.0,1.0,0,1,4.2626798770413155,2900.0,7.9724660159745655
1,1,3,0,0,4106,0.0,40.0,180.0,1.0,0,1,3.6888794541139363,4106.0,8.32020459757888
1,1,1,0,0,8072,240.0,253.0,360.0,1.0,2,1,5.53338948872752,8312.0,9.025455532779063
1,1,2,0,0,7583,0.0,187.0,360.0,1.0,2,1,5.231108616854587,7583.0,8.933664178700935
0,0,0,0,1,4583,0.0,133.0,360.0,0.0,1,0,4.890349128221754,4583.0,8.430109084509125
